"Alue","Vuosi","Koulutussektori","Ulkomaalaiset opiskelijat","Vieraskieliset opiskelijat"
"Ikaalinen","2012","Perusopetus",0,0
"Ikaalinen","2012","Perusasteen jälkeinen koulutus yhteensä",10,25
"Ikaalinen","2012","Lukiokoulutus",0,2
"Ikaalinen","2012","Ammatillinen koulutus",5,7
"Ikaalinen","2012","Ammattikorkeakoulutus",5,16
"Ikaalinen","2012","Yliopistokoulutus",0,0
"Ikaalinen","2013","Perusopetus",0,0
"Ikaalinen","2013","Perusasteen jälkeinen koulutus yhteensä",14,32
"Ikaalinen","2013","Lukiokoulutus",1,3
"Ikaalinen","2013","Ammatillinen koulutus",9,18
"Ikaalinen","2013","Ammattikorkeakoulutus",4,11
"Ikaalinen","2013","Yliopistokoulutus",0,0
"Ikaalinen","2014","Perusopetus",0,0
"Ikaalinen","2014","Perusasteen jälkeinen koulutus yhteensä",10,22
"Ikaalinen","2014","Lukiokoulutus",1,2
"Ikaalinen","2014","Ammatillinen koulutus",9,20
"Ikaalinen","2014","Ammattikorkeakoulutus",0,0
"Ikaalinen","2014","Yliopistokoulutus",0,0
"Ikaalinen","2015","Perusopetus",0,0
"Ikaalinen","2015","Perusasteen jälkeinen koulutus yhteensä",13,25
"Ikaalinen","2015","Lukiokoulutus",1,2
"Ikaalinen","2015","Ammatillinen koulutus",12,23
"Ikaalinen","2015","Ammattikorkeakoulutus",0,0
"Ikaalinen","2015","Yliopistokoulutus",0,0
"Ikaalinen","2016","Perusopetus",0,0
"Ikaalinen","2016","Perusasteen jälkeinen koulutus yhteensä",15,27
"Ikaalinen","2016","Lukiokoulutus",0,0
"Ikaalinen","2016","Ammatillinen koulutus",15,27
"Ikaalinen","2016","Ammattikorkeakoulutus",0,0
"Ikaalinen","2016","Yliopistokoulutus",0,0
"Ikaalinen","2017","Perusopetus",0,0
"Ikaalinen","2017","Perusasteen jälkeinen koulutus yhteensä",16,28
"Ikaalinen","2017","Lukiokoulutus",0,1
"Ikaalinen","2017","Ammatillinen koulutus",16,27
"Ikaalinen","2017","Ammattikorkeakoulutus",0,0
"Ikaalinen","2017","Yliopistokoulutus",0,0
"Ikaalinen","2018","Perusopetus",0,0
"Ikaalinen","2018","Perusasteen jälkeinen koulutus yhteensä",19,27
"Ikaalinen","2018","Lukiokoulutus",0,1
"Ikaalinen","2018","Ammatillinen koulutus",19,26
"Ikaalinen","2018","Ammattikorkeakoulutus",0,0
"Ikaalinen","2018","Yliopistokoulutus",0,0
"Ikaalinen","2019","Perusopetus",0,0
"Ikaalinen","2019","Perusasteen jälkeinen koulutus yhteensä",19,31
"Ikaalinen","2019","Lukiokoulutus",0,1
"Ikaalinen","2019","Ammatillinen koulutus",19,30
"Ikaalinen","2019","Ammattikorkeakoulutus",0,0
"Ikaalinen","2019","Yliopistokoulutus",0,0
"Ikaalinen","2020","Perusopetus",7,14
"Ikaalinen","2020","Perusasteen jälkeinen koulutus yhteensä",24,34
"Ikaalinen","2020","Lukiokoulutus",2,4
"Ikaalinen","2020","Ammatillinen koulutus",22,29
"Ikaalinen","2020","Ammattikorkeakoulutus",0,1
"Ikaalinen","2020","Yliopistokoulutus",0,0
"Ikaalinen","2021","Perusopetus",9,16
"Ikaalinen","2021","Perusasteen jälkeinen koulutus yhteensä",21,31
"Ikaalinen","2021","Lukiokoulutus",3,4
"Ikaalinen","2021","Ammatillinen koulutus",18,26
"Ikaalinen","2021","Ammattikorkeakoulutus",0,1
"Ikaalinen","2021","Yliopistokoulutus",0,0
"Ikaalinen","2022","Perusopetus",12,19
"Ikaalinen","2022","Perusasteen jälkeinen koulutus yhteensä",20,33
"Ikaalinen","2022","Lukiokoulutus",0,2
"Ikaalinen","2022","Ammatillinen koulutus",20,30
"Ikaalinen","2022","Ammattikorkeakoulutus",0,1
"Ikaalinen","2022","Yliopistokoulutus",0,0
"Ilmajoki","2004","Perusopetus",0,0
"Ilmajoki","2004","Perusasteen jälkeinen koulutus yhteensä",7,7
"Ilmajoki","2004","Lukiokoulutus",0,0
"Ilmajoki","2004","Ammatillinen koulutus",5,5
"Ilmajoki","2004","Ammattikorkeakoulutus",2,2
"Ilmajoki","2004","Yliopistokoulutus",0,0
"Ilmajoki","2005","Perusopetus",0,0
"Ilmajoki","2005","Perusasteen jälkeinen koulutus yhteensä",4,4
"Ilmajoki","2005","Lukiokoulutus",0,0
"Ilmajoki","2005","Ammatillinen koulutus",3,3
"Ilmajoki","2005","Ammattikorkeakoulutus",1,1
"Ilmajoki","2005","Yliopistokoulutus",0,0
"Ilmajoki","2006","Perusopetus",0,0
"Ilmajoki","2006","Perusasteen jälkeinen koulutus yhteensä",8,8
"Ilmajoki","2006","Lukiokoulutus",0,1
"Ilmajoki","2006","Ammatillinen koulutus",7,6
"Ilmajoki","2006","Ammattikorkeakoulutus",1,1
"Ilmajoki","2006","Yliopistokoulutus",0,0
"Ilmajoki","2007","Perusopetus",0,0
"Ilmajoki","2007","Perusasteen jälkeinen koulutus yhteensä",8,10
"Ilmajoki","2007","Lukiokoulutus",0,2
"Ilmajoki","2007","Ammatillinen koulutus",8,7
"Ilmajoki","2007","Ammattikorkeakoulutus",0,1
"Ilmajoki","2007","Yliopistokoulutus",0,0
"Ilmajoki","2008","Perusopetus",0,0
"Ilmajoki","2008","Perusasteen jälkeinen koulutus yhteensä",7,10
"Ilmajoki","2008","Lukiokoulutus",0,2
"Ilmajoki","2008","Ammatillinen koulutus",7,8
"Ilmajoki","2008","Ammattikorkeakoulutus",0,0
"Ilmajoki","2008","Yliopistokoulutus",0,0
"Ilmajoki","2009","Perusopetus",0,0
"Ilmajoki","2009","Perusasteen jälkeinen koulutus yhteensä",4,10
"Ilmajoki","2009","Lukiokoulutus",0,2
"Ilmajoki","2009","Ammatillinen koulutus",4,8
"Ilmajoki","2009","Ammattikorkeakoulutus",0,0
"Ilmajoki","2009","Yliopistokoulutus",0,0
"Ilmajoki","2010","Perusopetus",0,0
"Ilmajoki","2010","Perusasteen jälkeinen koulutus yhteensä",12,16
"Ilmajoki","2010","Lukiokoulutus",1,2
"Ilmajoki","2010","Ammatillinen koulutus",10,12
"Ilmajoki","2010","Ammattikorkeakoulutus",1,2
"Ilmajoki","2010","Yliopistokoulutus",0,0
"Ilmajoki","2011","Perusopetus",0,0
"Ilmajoki","2011","Perusasteen jälkeinen koulutus yhteensä",10,15
"Ilmajoki","2011","Lukiokoulutus",2,2
"Ilmajoki","2011","Ammatillinen koulutus",7,11
"Ilmajoki","2011","Ammattikorkeakoulutus",1,2
"Ilmajoki","2011","Yliopistokoulutus",0,0
"Ilmajoki","2012","Perusopetus",0,0
"Ilmajoki","2012","Perusasteen jälkeinen koulutus yhteensä",7,19
"Ilmajoki","2012","Lukiokoulutus",1,3
"Ilmajoki","2012","Ammatillinen koulutus",5,13
"Ilmajoki","2012","Ammattikorkeakoulutus",1,3
"Ilmajoki","2012","Yliopistokoulutus",0,0
"Ilmajoki","2013","Perusopetus",0,0
"Ilmajoki","2013","Perusasteen jälkeinen koulutus yhteensä",7,11
"Ilmajoki","2013","Lukiokoulutus",1,2
"Ilmajoki","2013","Ammatillinen koulutus",3,5
"Ilmajoki","2013","Ammattikorkeakoulutus",3,4
"Ilmajoki","2013","Yliopistokoulutus",0,0
"Ilmajoki","2014","Perusopetus",0,0
"Ilmajoki","2014","Perusasteen jälkeinen koulutus yhteensä",11,15
"Ilmajoki","2014","Lukiokoulutus",1,2
"Ilmajoki","2014","Ammatillinen koulutus",6,8
"Ilmajoki","2014","Ammattikorkeakoulutus",4,5
"Ilmajoki","2014","Yliopistokoulutus",0,0
"Ilmajoki","2015","Perusopetus",0,0
"Ilmajoki","2015","Perusasteen jälkeinen koulutus yhteensä",26,34
"Ilmajoki","2015","Lukiokoulutus",1,2
"Ilmajoki","2015","Ammatillinen koulutus",22,28
"Ilmajoki","2015","Ammattikorkeakoulutus",3,4
"Ilmajoki","2015","Yliopistokoulutus",0,0
"Ilmajoki","2016","Perusopetus",0,0
"Ilmajoki","2016","Perusasteen jälkeinen koulutus yhteensä",28,39
"Ilmajoki","2016","Lukiokoulutus",1,2
"Ilmajoki","2016","Ammatillinen koulutus",26,36
"Ilmajoki","2016","Ammattikorkeakoulutus",1,1
"Ilmajoki","2016","Yliopistokoulutus",0,0
"Ilmajoki","2017","Perusopetus",0,0
"Ilmajoki","2017","Perusasteen jälkeinen koulutus yhteensä",22,29
"Ilmajoki","2017","Lukiokoulutus",0,1
"Ilmajoki","2017","Ammatillinen koulutus",21,27
"Ilmajoki","2017","Ammattikorkeakoulutus",1,1
"Ilmajoki","2017","Yliopistokoulutus",0,0
"Ilmajoki","2018","Perusopetus",0,0
"Ilmajoki","2018","Perusasteen jälkeinen koulutus yhteensä",45,63
"Ilmajoki","2018","Lukiokoulutus",1,2
"Ilmajoki","2018","Ammatillinen koulutus",43,61
"Ilmajoki","2018","Ammattikorkeakoulutus",1,0
"Ilmajoki","2018","Yliopistokoulutus",0,0
"Ilmajoki","2019","Perusopetus",0,0
"Ilmajoki","2019","Perusasteen jälkeinen koulutus yhteensä",32,40
"Ilmajoki","2019","Lukiokoulutus",1,1
"Ilmajoki","2019","Ammatillinen koulutus",31,39
"Ilmajoki","2019","Ammattikorkeakoulutus",0,0
"Ilmajoki","2019","Yliopistokoulutus",0,0
"Ilmajoki","2020","Perusopetus",58,66
"Ilmajoki","2020","Perusasteen jälkeinen koulutus yhteensä",39,48
"Ilmajoki","2020","Lukiokoulutus",0,0
"Ilmajoki","2020","Ammatillinen koulutus",39,48
"Ilmajoki","2020","Ammattikorkeakoulutus",0,0
"Ilmajoki","2020","Yliopistokoulutus",0,0
"Ilmajoki","2021","Perusopetus",34,40
"Ilmajoki","2021","Perusasteen jälkeinen koulutus yhteensä",50,65
"Ilmajoki","2021","Lukiokoulutus",1,1
"Ilmajoki","2021","Ammatillinen koulutus",49,64
"Ilmajoki","2021","Ammattikorkeakoulutus",0,0
"Ilmajoki","2021","Yliopistokoulutus",0,0
"Ilmajoki","2022","Perusopetus",30,42
"Ilmajoki","2022","Perusasteen jälkeinen koulutus yhteensä",44,52
"Ilmajoki","2022","Lukiokoulutus",2,2
"Ilmajoki","2022","Ammatillinen koulutus",42,50
"Ilmajoki","2022","Ammattikorkeakoulutus",0,0
"Ilmajoki","2022","Yliopistokoulutus",0,0
"Ilomantsi","2004","Perusopetus",0,0
"Ilomantsi","2004","Perusasteen jälkeinen koulutus yhteensä",18,18
"Ilomantsi","2004","Lukiokoulutus",1,1
"Ilomantsi","2004","Ammatillinen koulutus",17,17
"Ilomantsi","2004","Ammattikorkeakoulutus",0,0
"Ilomantsi","2004","Yliopistokoulutus",0,0
"Ilomantsi","2005","Perusopetus",0,0
"Ilomantsi","2005","Perusasteen jälkeinen koulutus yhteensä",7,6
"Ilomantsi","2005","Lukiokoulutus",0,1
"Ilomantsi","2005","Ammatillinen koulutus",7,5
"Ilomantsi","2005","Ammattikorkeakoulutus",0,0
"Ilomantsi","2005","Yliopistokoulutus",0,0
"Ilomantsi","2006","Perusopetus",0,0
"Ilomantsi","2006","Perusasteen jälkeinen koulutus yhteensä",8,7
"Ilomantsi","2006","Lukiokoulutus",0,1
"Ilomantsi","2006","Ammatillinen koulutus",8,6
"Ilomantsi","2006","Ammattikorkeakoulutus",0,0
"Ilomantsi","2006","Yliopistokoulutus",0,0
"Ilomantsi","2007","Perusopetus",0,0
"Ilomantsi","2007","Perusasteen jälkeinen koulutus yhteensä",7,9
"Ilomantsi","2007","Lukiokoulutus",0,0
"Ilomantsi","2007","Ammatillinen koulutus",7,9
"Ilomantsi","2007","Ammattikorkeakoulutus",0,0
"Ilomantsi","2007","Yliopistokoulutus",0,0
"Ilomantsi","2008","Perusopetus",0,0
"Ilomantsi","2008","Perusasteen jälkeinen koulutus yhteensä",8,11
"Ilomantsi","2008","Lukiokoulutus",0,0
"Ilomantsi","2008","Ammatillinen koulutus",8,11
"Ilomantsi","2008","Ammattikorkeakoulutus",0,0
"Ilomantsi","2008","Yliopistokoulutus",0,0
"Ilomantsi","2009","Perusopetus",0,0
"Ilomantsi","2009","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2009","Lukiokoulutus",0,0
"Ilomantsi","2009","Ammatillinen koulutus",0,0
"Ilomantsi","2009","Ammattikorkeakoulutus",0,0
"Ilomantsi","2009","Yliopistokoulutus",0,0
"Ilomantsi","2010","Perusopetus",0,0
"Ilomantsi","2010","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2010","Lukiokoulutus",0,0
"Ilomantsi","2010","Ammatillinen koulutus",0,0
"Ilomantsi","2010","Ammattikorkeakoulutus",0,0
"Ilomantsi","2010","Yliopistokoulutus",0,0
"Ilomantsi","2011","Perusopetus",0,0
"Ilomantsi","2011","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2011","Lukiokoulutus",0,0
"Ilomantsi","2011","Ammatillinen koulutus",0,0
"Ilomantsi","2011","Ammattikorkeakoulutus",0,0
"Ilomantsi","2011","Yliopistokoulutus",0,0
"Ilomantsi","2012","Perusopetus",0,0
"Ilomantsi","2012","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2012","Lukiokoulutus",0,0
"Ilomantsi","2012","Ammatillinen koulutus",0,0
"Ilomantsi","2012","Ammattikorkeakoulutus",0,0
"Ilomantsi","2012","Yliopistokoulutus",0,0
"Ilomantsi","2013","Perusopetus",0,0
"Ilomantsi","2013","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2013","Lukiokoulutus",0,0
"Ilomantsi","2013","Ammatillinen koulutus",0,0
"Ilomantsi","2013","Ammattikorkeakoulutus",0,0
"Ilomantsi","2013","Yliopistokoulutus",0,0
"Ilomantsi","2014","Perusopetus",0,0
"Ilomantsi","2014","Perusasteen jälkeinen koulutus yhteensä",0,1
"Ilomantsi","2014","Lukiokoulutus",0,1
"Ilomantsi","2014","Ammatillinen koulutus",0,0
"Ilomantsi","2014","Ammattikorkeakoulutus",0,0
"Ilomantsi","2014","Yliopistokoulutus",0,0
"Ilomantsi","2015","Perusopetus",0,0
"Ilomantsi","2015","Perusasteen jälkeinen koulutus yhteensä",0,1
"Ilomantsi","2015","Lukiokoulutus",0,1
"Ilomantsi","2015","Ammatillinen koulutus",0,0
"Ilomantsi","2015","Ammattikorkeakoulutus",0,0
"Ilomantsi","2015","Yliopistokoulutus",0,0
"Ilomantsi","2016","Perusopetus",0,0
"Ilomantsi","2016","Perusasteen jälkeinen koulutus yhteensä",0,1
"Ilomantsi","2016","Lukiokoulutus",0,1
"Ilomantsi","2016","Ammatillinen koulutus",0,0
"Ilomantsi","2016","Ammattikorkeakoulutus",0,0
"Ilomantsi","2016","Yliopistokoulutus",0,0
"Ilomantsi","2017","Perusopetus",0,0
"Ilomantsi","2017","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2017","Lukiokoulutus",0,0
"Ilomantsi","2017","Ammatillinen koulutus",0,0
"Ilomantsi","2017","Ammattikorkeakoulutus",0,0
"Ilomantsi","2017","Yliopistokoulutus",0,0
"Ilomantsi","2018","Perusopetus",0,0
"Ilomantsi","2018","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2018","Lukiokoulutus",0,0
"Ilomantsi","2018","Ammatillinen koulutus",0,0
"Ilomantsi","2018","Ammattikorkeakoulutus",0,0
"Ilomantsi","2018","Yliopistokoulutus",0,0
"Ilomantsi","2019","Perusopetus",0,0
"Ilomantsi","2019","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2019","Lukiokoulutus",0,0
"Ilomantsi","2019","Ammatillinen koulutus",0,0
"Ilomantsi","2019","Ammattikorkeakoulutus",0,0
"Ilomantsi","2019","Yliopistokoulutus",0,0
"Ilomantsi","2020","Perusopetus",15,24
"Ilomantsi","2020","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2020","Lukiokoulutus",0,0
"Ilomantsi","2020","Ammatillinen koulutus",0,0
"Ilomantsi","2020","Ammattikorkeakoulutus",0,0
"Ilomantsi","2020","Yliopistokoulutus",0,0
"Ilomantsi","2021","Perusopetus",12,26
"Ilomantsi","2021","Perusasteen jälkeinen koulutus yhteensä",0,0
"Ilomantsi","2021","Lukiokoulutus",0,0
"Ilomantsi","2021","Ammatillinen koulutus",0,0
"Ilomantsi","2021","Ammattikorkeakoulutus",0,0
"Ilomantsi","2021","Yliopistokoulutus",0,0
"Ilomantsi","2022","Perusopetus",9,21
"Ilomantsi","2022","Perusasteen jälkeinen koulutus yhteensä",1,1
"Ilomantsi","2022","Lukiokoulutus",1,1
"Ilomantsi","2022","Ammatillinen koulutus",0,0
"Ilomantsi","2022","Ammattikorkeakoulutus",0,0
"Ilomantsi","2022","Yliopistokoulutus",0,0
"Imatra","2004","Perusopetus",0,0
"Imatra","2004","Perusasteen jälkeinen koulutus yhteensä",94,117
"Imatra","2004","Lukiokoulutus",7,11
"Imatra","2004","Ammatillinen koulutus",80,92
"Imatra","2004","Ammattikorkeakoulutus",7,14
"Imatra","2004","Yliopistokoulutus",0,0
"Imatra","2005","Perusopetus",0,0
"Imatra","2005","Perusasteen jälkeinen koulutus yhteensä",85,115
"Imatra","2005","Lukiokoulutus",4,5
"Imatra","2005","Ammatillinen koulutus",72,92
"Imatra","2005","Ammattikorkeakoulutus",9,18
"Imatra","2005","Yliopistokoulutus",0,0
"Imatra","2006","Perusopetus",0,0
"Imatra","2006","Perusasteen jälkeinen koulutus yhteensä",85,125
"Imatra","2006","Lukiokoulutus",14,20
"Imatra","2006","Ammatillinen koulutus",54,78
"Imatra","2006","Ammattikorkeakoulutus",17,27
"Imatra","2006","Yliopistokoulutus",0,0
"Imatra","2007","Perusopetus",0,0
"Imatra","2007","Perusasteen jälkeinen koulutus yhteensä",123,164
"Imatra","2007","Lukiokoulutus",21,30
"Imatra","2007","Ammatillinen koulutus",54,78
"Imatra","2007","Ammattikorkeakoulutus",48,56
"Imatra","2007","Yliopistokoulutus",0,0
"Imatra","2008","Perusopetus",0,0
"Imatra","2008","Perusasteen jälkeinen koulutus yhteensä",137,187
"Imatra","2008","Lukiokoulutus",11,21
"Imatra","2008","Ammatillinen koulutus",49,78
"Imatra","2008","Ammattikorkeakoulutus",77,88
"Imatra","2008","Yliopistokoulutus",0,0
"Imatra","2009","Perusopetus",0,0
"Imatra","2009","Perusasteen jälkeinen koulutus yhteensä",158,210
"Imatra","2009","Lukiokoulutus",16,25
"Imatra","2009","Ammatillinen koulutus",48,80
"Imatra","2009","Ammattikorkeakoulutus",94,105
"Imatra","2009","Yliopistokoulutus",0,0
"Imatra","2010","Perusopetus",0,0
"Imatra","2010","Perusasteen jälkeinen koulutus yhteensä",177,229
"Imatra","2010","Lukiokoulutus",11,17
"Imatra","2010","Ammatillinen koulutus",46,79
"Imatra","2010","Ammattikorkeakoulutus",120,133
"Imatra","2010","Yliopistokoulutus",0,0
"Imatra","2011","Perusopetus",0,0
"Imatra","2011","Perusasteen jälkeinen koulutus yhteensä",199,248
"Imatra","2011","Lukiokoulutus",15,23
"Imatra","2011","Ammatillinen koulutus",53,82
"Imatra","2011","Ammattikorkeakoulutus",131,143
"Imatra","2011","Yliopistokoulutus",0,0
"Imatra","2012","Perusopetus",0,0
"Imatra","2012","Perusasteen jälkeinen koulutus yhteensä",213,268
"Imatra","2012","Lukiokoulutus",17,25
"Imatra","2012","Ammatillinen koulutus",58,90
"Imatra","2012","Ammattikorkeakoulutus",138,153
"Imatra","2012","Yliopistokoulutus",0,0
"Imatra","2013","Perusopetus",0,0
"Imatra","2013","Perusasteen jälkeinen koulutus yhteensä",182,229
"Imatra","2013","Lukiokoulutus",16,20
"Imatra","2013","Ammatillinen koulutus",62,96
"Imatra","2013","Ammattikorkeakoulutus",104,113
"Imatra","2013","Yliopistokoulutus",0,0
"Imatra","2014","Perusopetus",0,0
"Imatra","2014","Perusasteen jälkeinen koulutus yhteensä",154,214
"Imatra","2014","Lukiokoulutus",12,23
"Imatra","2014","Ammatillinen koulutus",59,98
"Imatra","2014","Ammattikorkeakoulutus",83,92
"Imatra","2014","Yliopistokoulutus",0,1
"Imatra","2015","Perusopetus",0,0
"Imatra","2015","Perusasteen jälkeinen koulutus yhteensä",161,220
"Imatra","2015","Lukiokoulutus",10,21
"Imatra","2015","Ammatillinen koulutus",57,93
"Imatra","2015","Ammattikorkeakoulutus",94,106
"Imatra","2015","Yliopistokoulutus",0,0
"Imatra","2016","Perusopetus",0,0
"Imatra","2016","Perusasteen jälkeinen koulutus yhteensä",195,250
"Imatra","2016","Lukiokoulutus",9,18
"Imatra","2016","Ammatillinen koulutus",66,98
"Imatra","2016","Ammattikorkeakoulutus",120,134
"Imatra","2016","Yliopistokoulutus",0,0
"Imatra","2017","Perusopetus",0,0
"Imatra","2017","Perusasteen jälkeinen koulutus yhteensä",196,270
"Imatra","2017","Lukiokoulutus",15,31
"Imatra","2017","Ammatillinen koulutus",72,111
"Imatra","2017","Ammattikorkeakoulutus",109,128
"Imatra","2017","Yliopistokoulutus",0,0
"Imatra","2018","Perusopetus",0,0
"Imatra","2018","Perusasteen jälkeinen koulutus yhteensä",214,293
"Imatra","2018","Lukiokoulutus",17,34
"Imatra","2018","Ammatillinen koulutus",80,121
"Imatra","2018","Ammattikorkeakoulutus",117,138
"Imatra","2018","Yliopistokoulutus",0,0
"Imatra","2019","Perusopetus",0,0
"Imatra","2019","Perusasteen jälkeinen koulutus yhteensä",83,128
"Imatra","2019","Lukiokoulutus",23,36
"Imatra","2019","Ammatillinen koulutus",60,92
"Imatra","2019","Ammattikorkeakoulutus",0,0
"Imatra","2019","Yliopistokoulutus",0,0
"Imatra","2020","Perusopetus",68,137
"Imatra","2020","Perusasteen jälkeinen koulutus yhteensä",98,156
"Imatra","2020","Lukiokoulutus",28,51
"Imatra","2020","Ammatillinen koulutus",70,105
"Imatra","2020","Ammattikorkeakoulutus",0,0
"Imatra","2020","Yliopistokoulutus",0,0
"Imatra","2021","Perusopetus",85,173
"Imatra","2021","Perusasteen jälkeinen koulutus yhteensä",145,258
"Imatra","2021","Lukiokoulutus",36,56
"Imatra","2021","Ammatillinen koulutus",109,202
"Imatra","2021","Ammattikorkeakoulutus",0,0
"Imatra","2021","Yliopistokoulutus",0,0
"Imatra","2022","Perusopetus",74,173
"Imatra","2022","Perusasteen jälkeinen koulutus yhteensä",83,168
"Imatra","2022","Lukiokoulutus",33,66
"Imatra","2022","Ammatillinen koulutus",50,102
"Imatra","2022","Ammattikorkeakoulutus",0,0
"Imatra","2022","Yliopistokoulutus",0,0
"Inari","2004","Perusopetus",0,0
"Inari","2004","Perusasteen jälkeinen koulutus yhteensä",14,15
"Inari","2004","Lukiokoulutus",0,0
"Inari","2004","Ammatillinen koulutus",14,15
"Inari","2004","Ammattikorkeakoulutus",0,0
"Inari","2004","Yliopistokoulutus",0,0
"Inari","2005","Perusopetus",0,0
"Inari","2005","Perusasteen jälkeinen koulutus yhteensä",15,15
"Inari","2005","Lukiokoulutus",0,0
"Inari","2005","Ammatillinen koulutus",15,15
"Inari","2005","Ammattikorkeakoulutus",0,0
"Inari","2005","Yliopistokoulutus",0,0
"Inari","2006","Perusopetus",0,0
"Inari","2006","Perusasteen jälkeinen koulutus yhteensä",12,12
"Inari","2006","Lukiokoulutus",0,0
"Inari","2006","Ammatillinen koulutus",12,12
"Inari","2006","Ammattikorkeakoulutus",0,0
"Inari","2006","Yliopistokoulutus",0,0
"Inari","2007","Perusopetus",0,0
"Inari","2007","Perusasteen jälkeinen koulutus yhteensä",10,11
"Inari","2007","Lukiokoulutus",0,0
"Inari","2007","Ammatillinen koulutus",10,11
"Inari","2007","Ammattikorkeakoulutus",0,0
"Inari","2007","Yliopistokoulutus",0,0
"Inari","2008","Perusopetus",0,0
"Inari","2008","Perusasteen jälkeinen koulutus yhteensä",7,6
"Inari","2008","Lukiokoulutus",0,0
"Inari","2008","Ammatillinen koulutus",7,6
"Inari","2008","Ammattikorkeakoulutus",0,0
"Inari","2008","Yliopistokoulutus",0,0
"Inari","2009","Perusopetus",0,0
"Inari","2009","Perusasteen jälkeinen koulutus yhteensä",8,6
"Inari","2009","Lukiokoulutus",0,0
"Inari","2009","Ammatillinen koulutus",8,6
"Inari","2009","Ammattikorkeakoulutus",0,0
"Inari","2009","Yliopistokoulutus",0,0
"Inari","2010","Perusopetus",0,0
"Inari","2010","Perusasteen jälkeinen koulutus yhteensä",18,15
"Inari","2010","Lukiokoulutus",0,0
"Inari","2010","Ammatillinen koulutus",18,15
"Inari","2010","Ammattikorkeakoulutus",0,0
"Inari","2010","Yliopistokoulutus",0,0
"Inari","2011","Perusopetus",0,0
"Inari","2011","Perusasteen jälkeinen koulutus yhteensä",12,11
